epoch,step,test_log_prob,train_loss,val_loss
0,0,,1.0038344860076904,
0,1,,0.9861389994621277,
0,2,,1.002801537513733,
0,3,,0.9933608770370483,
0,4,,1.0036550760269165,
0,5,,1.004352331161499,
0,6,,0.9946300983428955,
0,7,,0.9925774931907654,
0,8,,0.9974992871284485,
0,9,,0.9942173361778259,
0,10,,1.0015075206756592,
0,11,,1.0018116235733032,
0,12,,1.0015183687210083,
0,13,,0.9878010153770447,
0,14,,0.9969161152839661,
0,15,,0.9983623027801514,
0,16,,0.9909958839416504,
0,17,,0.9998708367347717,
0,18,,1.0003196001052856,
0,19,,0.9996488690376282,
0,20,,1.0099538564682007,
0,21,,0.9991959929466248,
0,22,,0.9992608428001404,
0,23,,1.0028226375579834,
0,23,,,1.0029717683792114
1,24,,1.0065932273864746,
1,25,,0.996477484703064,
1,26,,1.0010112524032593,
1,27,,1.0012030601501465,
1,28,,1.0045180320739746,
1,29,,1.0034065246582031,
1,30,,0.9971557855606079,
1,31,,1.002284288406372,
1,32,,1.007585883140564,
1,33,,0.9974247217178345,
1,34,,0.991849958896637,
1,35,,1.0012446641921997,
1,36,,1.002882957458496,
1,37,,1.0029113292694092,
1,38,,0.9933441281318665,
1,39,,1.0019007921218872,
1,40,,1.0039849281311035,
1,41,,0.9962142109870911,
1,42,,1.002760648727417,
1,43,,0.9983147382736206,
1,44,,1.0022718906402588,
1,45,,0.9985819458961487,
1,46,,0.9913235306739807,
1,47,,1.0028834342956543,
1,47,,,0.9997378587722778
2,48,,0.9946557879447937,
2,49,,1.0015796422958374,
2,50,,1.0046683549880981,
2,51,,0.9887364506721497,
2,52,,1.0011882781982422,
2,53,,0.9942887425422668,
2,54,,1.008694052696228,
2,55,,1.0036077499389648,
2,56,,0.9988104104995728,
2,57,,0.9966899752616882,
2,58,,1.0022801160812378,
2,59,,0.9923370480537415,
2,60,,1.0006996393203735,
2,61,,1.0043797492980957,
2,62,,1.001221776008606,
2,63,,0.995469331741333,
2,64,,0.9998047947883606,
2,65,,1.0036425590515137,
2,66,,0.9938808083534241,
2,67,,0.9965484738349915,
2,68,,0.9980224370956421,
2,69,,0.9979162812232971,
2,70,,0.9916610717773438,
2,71,,0.9915661215782166,
2,71,,,0.9976422190666199
3,72,,0.9951160550117493,
3,73,,1.0024116039276123,
3,74,,0.9961504936218262,
3,75,,0.994067370891571,
3,76,,0.9944702982902527,
3,77,,1.004577398300171,
3,78,,1.003988265991211,
3,79,,0.9917978644371033,
3,80,,0.9992856979370117,
3,81,,1.0034245252609253,
3,82,,1.0003607273101807,
3,83,,0.9955369234085083,
3,84,,0.9919586181640625,
3,85,,0.9971821308135986,
3,86,,1.002010464668274,
3,87,,0.9953296780586243,
3,88,,0.9962936639785767,
3,89,,1.0033276081085205,
3,90,,0.997079074382782,
3,91,,0.9967662692070007,
3,92,,0.997553825378418,
3,93,,0.9918096661567688,
3,94,,0.9961051344871521,
3,95,,1.0008177757263184,
3,95,,,0.9969432950019836
4,96,,0.9999804496765137,
4,97,,1.0033135414123535,
4,98,,0.996799647808075,
4,99,,1.0029162168502808,
4,100,,1.0003186464309692,
4,101,,0.9939264059066772,
4,102,,1.0028694868087769,
4,103,,0.9948604106903076,
4,104,,1.0025073289871216,
4,105,,0.9981895089149475,
4,106,,1.0029869079589844,
4,107,,0.9966754913330078,
4,108,,0.9888098239898682,
4,109,,0.9915260672569275,
4,110,,1.0012847185134888,
4,111,,0.9964073896408081,
4,112,,0.9992507100105286,
4,113,,0.9950722455978394,
4,114,,0.9898494482040405,
4,115,,0.9975181221961975,
4,116,,0.9861401319503784,
4,117,,1.0016995668411255,
4,118,,0.9951128363609314,
4,119,,0.9919189214706421,
4,119,,,0.9963765144348145
5,120,,0.9909861087799072,
5,121,,1.000428557395935,
5,122,,0.9947726726531982,
5,123,,0.9972080588340759,
5,124,,0.995884120464325,
5,125,,0.9872398972511292,
5,126,,0.9956925511360168,
5,127,,0.9905158281326294,
5,128,,0.995088517665863,
5,129,,1.005612850189209,
5,130,,0.9952661395072937,
5,131,,0.9922996759414673,
5,132,,0.9919546246528625,
5,133,,0.9918237328529358,
5,134,,1.0015429258346558,
5,135,,1.0012508630752563,
5,136,,0.9896842241287231,
5,137,,0.9985669851303101,
5,138,,0.9804791212081909,
5,139,,0.9935734272003174,
5,140,,0.9919626116752625,
5,141,,0.9901166558265686,
5,142,,0.9958674907684326,
5,143,,0.9983842372894287,
5,143,,,0.99788498878479
6,144,,0.998674750328064,
6,145,,0.9922237396240234,
6,146,,0.9928774833679199,
6,147,,0.9940187335014343,
6,148,,0.9971811771392822,
6,149,,0.998043417930603,
6,150,,0.9982259273529053,
6,151,,0.9921311736106873,
6,152,,0.9983435273170471,
6,153,,0.9990040063858032,
6,154,,0.9996789693832397,
6,155,,0.9896901249885559,
6,156,,0.9906472563743591,
6,157,,0.9933024048805237,
6,158,,0.9902825951576233,
6,159,,0.9883759617805481,
6,160,,0.9916821122169495,
6,161,,0.9859083890914917,
6,162,,0.9951658248901367,
6,163,,0.9916650652885437,
6,164,,0.9943811297416687,
6,165,,0.9919459819793701,
6,166,,0.9919734597206116,
6,167,,0.9857133626937866,
6,167,,,0.9929167032241821
7,168,,0.9980737566947937,
7,169,,1.0019769668579102,
7,170,,0.9986595511436462,
7,171,,0.9872283935546875,
7,172,,0.9830867648124695,
7,173,,0.997199296951294,
7,174,,0.9922543168067932,
7,175,,0.9973360300064087,
7,176,,0.9870333671569824,
7,177,,0.9991213083267212,
7,178,,0.9954802393913269,
7,179,,0.9932982325553894,
7,180,,1.0045511722564697,
7,181,,0.985486626625061,
7,182,,1.002661943435669,
7,183,,0.9991997480392456,
7,184,,0.9910387992858887,
7,185,,0.9923675656318665,
7,186,,0.991299569606781,
7,187,,0.9924896359443665,
7,188,,0.9984270334243774,
7,189,,0.9937006831169128,
7,190,,0.9909570217132568,
7,191,,0.9894096255302429,
7,191,,,0.9935009479522705
8,192,,0.9934312701225281,
8,193,,0.9947672486305237,
8,194,,0.9958361983299255,
8,195,,0.9888036251068115,
8,196,,0.9874507784843445,
8,197,,0.9947898387908936,
8,198,,0.9877740740776062,
8,199,,0.9948862791061401,
8,200,,1.0005080699920654,
8,201,,0.9952620267868042,
8,202,,0.9935823678970337,
